"Descricao_do_cargo.emprego","Nome_orgao_de_origem","UF_da_UPAG_de_vinculacao","Cidade_da_residencia","Nivel_escolaridade","Ano_Mes_inicio_afastamento","Ano_Mes_referencia","Valor_rendimento_liquido","Descricao_do_afastamento","Ano_inicio_afastamento","Mes_inicio_afastamento","Rendimento_Liquido_Hora"
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FED. DO RIO GRANDE DO SUL  ","RS","PORTO ALEGRE                  ","NS",2021-09-01,2021-12-01,12840.85,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","09",76.433630952381
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FED. DO RIO GRANDE DO SUL  ","RS","PORTO ALEGRE                  ","NS",2021-10-01,2021-12-01,29986,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","10",178.488095238095
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FED. DO RIO GRANDE DO SUL  ","RS","PORTO ALEGRE                  ","NS",2021-12-01,2021-12-01,13340.29,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","12",79.4064880952381
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FED. DO RIO GRANDE DO SUL  ","RS","PORTO ALEGRE                  ","NS",2021-12-01,2021-12-01,12887.09,"Afas. Missão Exterior Com Ônus - EST","2021","12",76.708869047619
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FED. DO RIO GRANDE DO SUL  ","RS","PORTO ALEGRE                  ","NS",2021-12-01,2021-12-01,18521.23,"Afas. Missão Exterior Com Ônus - EST","2021","12",110.245416666667
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FED. DO RIO GRANDE DO SUL  ","RS","PORTO ALEGRE                  ","NS",2021-12-01,2021-12-01,12940.34,"Afas. Missão Exterior Com Ônus - EST","2021","12",77.0258333333333
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FED. DO RIO GRANDE DO SUL  ","RS","PORTO ALEGRE                  ","NS",2021-09-01,2021-12-01,26709.64,"Afas. Missão Exterior Com Ônus - EST","2021","09",158.985952380952
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FED. DO RIO GRANDE DO SUL  ","RS","PORTO ALEGRE                  ","NS",2021-12-01,2021-12-01,24269.82,"Afas. Part.Prog.Trein.(Cong-Encont) Fora País C/Ônus - EST","2021","12",144.463214285714
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FED. DO RIO GRANDE DO SUL  ","RS","PORTO ALEGRE                  ","NS",2021-12-01,2021-12-01,16655.02,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","12",99.1370238095238
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FED. DO RIO GRANDE DO SUL  ","RS","PORTO ALEGRE                  ","NS",2021-12-01,2021-12-01,16553.46,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","12",98.5325
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FED. DO RIO GRANDE DO SUL  ","RS","PORTO ALEGRE                  ","NS",2021-12-01,2021-12-01,39161.17,"Afas. Missão Exterior Com Ônus - EST","2021","12",233.102202380952
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-12-01,2021-12-01,21465.45,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","12",127.770535714286
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-11-01,2021-12-01,117033.68,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","11",696.629047619048
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-09-01,2021-12-01,20692.75,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","09",123.171130952381
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-12-01,2021-12-01,22229.35,"Afas. Missão Exterior Com Ônus - EST","2021","12",132.31755952381
"PROFESSOR ENS BASICO TECN TECNOLOGICO   ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-12-01,2021-12-01,24358.13,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","12",144.988869047619
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-11-01,2021-12-01,40446.09,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","11",240.750535714286
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-11-01,2021-12-01,35611.33,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","11",211.972202380952
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-09-01,2021-12-01,21677.11,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","09",129.030416666667
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-12-01,2021-12-01,27376.71,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","12",162.956607142857
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-12-01,2021-12-01,30001.91,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","12",178.582797619048
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-12-01,2021-12-01,33658.65,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","12",200.349107142857
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-01-01,2021-12-01,48632.54,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","01",289.479404761905
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-11-01,2021-12-01,18100.34,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","11",107.740119047619
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-03-01,2021-12-01,24038.89,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","03",143.088630952381
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-02-01,2021-12-01,18593.34,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","02",110.674642857143
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-08-01,2021-12-01,34969.17,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","08",208.149821428571
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-11-01,2021-12-01,21003.46,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","11",125.020595238095
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-04-01,2021-12-01,19239.38,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","04",114.520119047619
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-12-01,2021-12-01,18941.05,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","12",112.744345238095
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-12-01,2021-12-01,38565.58,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","12",229.557023809524
"MUSEOLOGO                               ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-12-01,2021-12-01,64041.99,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","12",381.202321428571
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-12-01,2021-12-01,22630.96,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","12",134.708095238095
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-09-01,2021-12-01,55941.06,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","09",332.9825
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-11-01,2021-12-01,13342.15,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","11",79.4175595238095
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-12-01,2021-12-01,14966.26,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","12",89.084880952381
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-10-01,2021-12-01,36960.19,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","10",220.001130952381
"MUSICO                                  ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-11-01,2021-12-01,11532.81,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","11",68.6476785714286
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-12-01,2021-12-01,10074.18,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","12",59.9653571428571
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-08-01,2021-12-01,18593.34,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","08",110.674642857143
"TECNICO DE LABORATORIO AREA             ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NI",2021-12-01,2021-12-01,6292.02,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","12",37.4525
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-10-01,2021-12-01,10074.18,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","10",59.9653571428571
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-11-01,2021-12-01,36935.53,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","11",219.854345238095
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-10-01,2021-12-01,19121.64,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","10",113.819285714286
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-10-01,2021-12-01,14034.3,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","10",83.5375
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-11-01,2021-12-01,38300.64,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","11",227.98
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-11-01,2021-12-01,14032.57,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","11",83.5272023809524
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-09-01,2021-12-01,17049.91,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","09",101.48755952381
"PROFESSOR ENS BASICO TECN TECNOLOGICO   ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-12-01,2021-12-01,28581.52,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","12",170.128095238095
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DAS OSTRAS                ","NS",2021-12-01,2021-12-01,12258.12,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","12",72.965
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-06-01,2021-12-01,17454.5,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","06",103.895833333333
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-11-01,2021-12-01,12363.91,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","11",73.5947023809524
"TECNICO DE LABORATORIO AREA             ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NI",2021-12-01,2021-12-01,3936.8,"Afas. Missão Exterior Com Ônus - EST","2021","12",23.4333333333333
"TECNICO EM ASSUNTOS EDUCACIONAIS        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","NITEROI                       ","NS",2021-10-01,2021-12-01,9767.27,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","10",58.1385119047619
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","BELO HORIZONTE                ","NS",2021-11-01,2021-12-01,10301.29,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","11",61.3172023809524
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","NITEROI                       ","NS",2021-12-01,2021-12-01,13077.36,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","12",77.8414285714286
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","NITEROI                       ","NS",2021-12-01,2021-12-01,10074.18,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","12",59.9653571428571
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","NITEROI                       ","NS",2021-12-01,2021-12-01,48843.74,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","12",290.736547619048
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-11-01,2021-12-01,30848.48,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","11",183.621904761905
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE SANTA MARIA     ","RS","SANTA MARIA                   ","NS",2021-10-01,2021-12-01,14864.66,"Afas. Part.Prog.Trein. (Congr) Fora  País C/Ônus Limit - EST","2021","10",88.480119047619
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO","PE","RECIFE                        ","NS",2021-10-01,2021-12-01,21202.99,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","10",126.208273809524
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO","PE","RECIFE                        ","NS",2021-09-01,2021-12-01,18403.81,"Afas. Viagem /Serv Fora do País Com Ônus Limitado - EST","2021","09",109.546488095238
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIV. FEDERAL RURAL DO RIO DE JANEIRO   ","RJ","RIO DE JANEIRO                ","NS",2021-09-01,2021-12-01,26585.39,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","09",158.246369047619
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIV. FEDERAL RURAL DO RIO DE JANEIRO   ","RJ","RIO DE JANEIRO                ","NS",2021-10-01,2021-12-01,21491.1,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","10",127.923214285714
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIV. FEDERAL RURAL DO RIO DE JANEIRO   ","RJ","RIO DE JANEIRO                ","NS",2021-11-01,2021-12-01,38136.74,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","11",227.004404761905
"ADMINISTRADOR                           ","UNIV. FEDERAL RURAL DO RIO DE JANEIRO   ","RJ","SEROPEDICA                    ","NS",2021-09-01,2021-12-01,13364.21,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","09",79.548869047619
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIV. FEDERAL RURAL DO RIO DE JANEIRO   ","RJ","RIO DE JANEIRO                ","NS",2021-08-01,2021-12-01,5690.54,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","08",33.8722619047619
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIV. FEDERAL RURAL DO RIO DE JANEIRO   ","RJ","NITEROI                       ","NS",2021-08-01,2021-12-01,26859.44,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","08",159.877619047619
"ASSISTENTE EM ADMINISTRACAO             ","UNIV. FEDERAL RURAL DO RIO DE JANEIRO   ","RJ","RIO DE JANEIRO                ","NI",2021-10-01,2021-12-01,7705.29,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","10",45.8648214285714
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIV. FEDERAL RURAL DO RIO DE JANEIRO   ","RJ","ANGRA DOS REIS                ","NS",2021-01-01,2021-12-01,19993,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","01",119.005952380952
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIV. FEDERAL RURAL DO RIO DE JANEIRO   ","RJ","CAMPOS DOS GOYTACAZES         ","NS",2021-12-01,2021-12-01,48974.94,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","12",291.5175
"BIBLIOTECARIO-DOCUMENTALISTA            ","UNIV. FEDERAL RURAL DO RIO DE JANEIRO   ","RJ","NOVA IGUACU                   ","NS",2021-03-01,2021-12-01,15363.53,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","03",91.4495833333333
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIV. FEDERAL RURAL DO RIO DE JANEIRO   ","RJ","RIO DE JANEIRO                ","NS",2021-07-01,2021-12-01,17742.41,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","07",105.609583333333
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIV. FEDERAL RURAL DO RIO DE JANEIRO   ","RJ","RIO DE JANEIRO                ","NS",2021-06-01,2021-12-01,10159.75,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","06",60.4747023809524
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIV. FEDERAL RURAL DO RIO DE JANEIRO   ","RJ","VASSOURAS                     ","NS",2021-05-01,2021-12-01,19624.08,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","05",116.81
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIV. FEDERAL RURAL DO RIO DE JANEIRO   ","RJ","SEROPEDICA                    ","NS",2021-07-01,2021-12-01,16839.71,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","07",100.236369047619
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE CAMPINA GRANDE  ","PB","CAMPINA GRANDE                ","NS",2021-08-01,2021-12-01,135387.87,"Afas. Missão Exterior Com Ônus - EST","2021","08",805.880178571429
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE CAMPINA GRANDE  ","PB","CAMPINA GRANDE                ","NS",2021-12-01,2021-12-01,35209.59,"Afas. Missão Exterior Com Ônus - EST","2021","12",209.580892857143
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE CAMPINA GRANDE  ","PB","NATAL                         ","NS",2021-07-01,2021-12-01,24379.24,"Afas. Missão Exterior Com Ônus - EST","2021","07",145.114523809524
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE CAMPINA GRANDE  ","PB","CAMPINA GRANDE                ","NS",2021-07-01,2021-12-01,27115.77,"Afas. Missão Exterior Com Ônus - EST","2021","07",161.403392857143
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE CAMPINA GRANDE  ","PB","CAMPINA GRANDE                ","NS",2021-11-01,2021-12-01,34441.89,"Afas. Missão Exterior Com Ônus - EST","2021","11",205.01125
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL RURAL DA AMAZONIA  ","PA","BELEM                         ","NS",2021-09-01,2021-12-01,15824.95,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","09",94.196130952381
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL RURAL DA AMAZONIA  ","PA","BELEM                         ","NS",2021-10-01,2021-12-01,19602.51,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","10",116.681607142857
"PROFESSOR DO MAGISTERIO SUPERIOR        ","CENTRO FED.EDUC.TECNOL.CELSO S. FONSECA ","RJ","RIO DE JANEIRO                ","NS",2021-09-01,2021-12-01,24998.37,"Afas. Viagem /Serv Fora do País Com Ônus Limitado - EST","2021","09",148.799821428571
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERS. TECNOLOGICA FEDERAL DO PARANA  ","PR","CURITIBA                      ","NS",2021-12-01,2021-12-01,45154.94,"Afas. Missão Exterior Com Ônus - EST","2021","12",268.779404761905
